2026-01-16 15:03:04,818 - INFO - ##################################################
2026-01-16 15:03:04,818 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2026-01-15/vertex_ai/gemini-2.5-flash/KO/4_1_AI_enhance_manually_2026-01-15_09-59-30_Noria.ttl
2026-01-16 15:03:04,819 - INFO - Number of Nodes : 95
2026-01-16 15:03:04,819 - INFO - Number of edges : 157
2026-01-16 15:03:04,819 - INFO - cumulative number of nodes : 95
2026-01-16 15:03:04,820 - INFO - degree_histogram : [0, 37, 19, 8, 13, 3, 2, 3, 1, 2, 1, 2, 2, 0, 0, 0, 1, 1]
2026-01-16 15:03:04,820 - INFO - number of self loop : 0
2026-01-16 15:03:04,820 - INFO - ####  KPIs ####
2026-01-16 15:03:04,820 - INFO - DiGraph density : 0.017581187010078388
2026-01-16 15:03:04,820 - INFO - cumulative density : 0.017581187010078388
2026-01-16 15:03:04,821 - INFO - Average degree connectivity : {4: 4.9423076923076925, 1: 0.35135135135135137, 16: 0.125, 17: 3.8823529411764706, 2: 1.868421052631579, 7: 1.380952380952381, 3: 2.9166666666666665, 9: 3.5, 12: 3.0416666666666665, 11: 3.272727272727273, 6: 2.75, 10: 4.2, 8: 3.625, 5: 6.066666666666666}
2026-01-16 15:03:04,822 - INFO - #### Subject, Object, predicate ####
2026-01-16 15:03:04,822 - INFO - Application_ConfigManagement,medium,{'label': 'applicationBusinessImportance', 'color': 'white', 'width': 1}
2026-01-16 15:03:04,826 - INFO - ['Application_ConfigManagement', 'medium', 'TroubleTicketNote_DNSDiag', 'Agent_NetOpsTeam', 'TroubleTicket_DNSOutage', 'NetworkInterface_WebSrv01_Eth0', 'Up', 'Resource_DBSrv01', 'NetworkLink_CR01_ASW01', 'NetworkInterface_CR01_Ge000', 'Resource_CoreRouter01', 'Router', 'Application_CorpIntranet', 'business-application', 'Resource_WebSrv01', 'Agent_AppDevTeam', 'TroubleTicket_WebSrvPerformance', 'InProgress', 'ChangeRequest_RouterFirmwareUpdate', 'Implemented', 'ChangeRequest_WebSrvUpgrade', 'ApplicationModule_CorpIntranet_Finance', 'InProduction', 'ManagedBackboneNetworks', 'NetworkInterface_ASW01_Gi101', 'Application_DNS_Service', 'high', 'Resource_AccessSwitch01', 'Switch', 'service-platform', 'OperationPlan_WebSrv_Upgrade', 'ActionPostCondition_WebSrv_UpgradedAndFunctional', 'ProductModel_JuniperMX480', 'Locus_RackA1_U23', 'StandardProcedureA', 'Failure', 'Room_ServerRoomA', 'Application_MonitoringSystem', 'NetworkLink_DNS01_ASW01', 'DowngradingEquipment', 'Service_VPN_Access', 'InterruptedService', 'TroubleTicketNote_DNSResolution', 'Resource_DNS01', 'ApplicationModule_CorpIntranet_HR', 'org#OrgUnit_NetworkOps', 'Agent_SecurityTeam', 'Phone', 'org#OrgUnit_AppSupport', 'EventRecord_RouterConfigChange', 'EventRecord_DNSOutageLog', 'Emergency', 'ProductModel_DellPowerEdgeR740', 'Service_DataBackup', 'Critical', 'Configuration', 'Supervision', 'NetworkInterface_DNS01_Eth0', 'Diagnosis', 'EventRecord_WebSrvCPUAlert', 'OperationPlan_DNS_Troubleshooting', 'ActionPostCondition_DNS_Resolved', 'DocumentAttachment_UpgradePlan', 'Server', 'org#Org_Juniper', 'Email', 'Major', 'Agent_DBA_JohnDoe', 'Locus_RackA2_U10', 'ProductModel_CiscoCatalyst9300', 'org#Org_Cisco', 'ActionPreCondition_WebSrv_ReadyForUpgrade', 'org#Org_ITDepartment', 'Internal', 'Minor', 'DocumentAttachment_NetworkDiagram', 'TestsAndMeasurements', 'P2', 'CustomerFacingService', 'PreventativeMaintenance', 'CorporateUserIdentifier_JohnDoe', 'ResourceFacingService', 'InternalIntervention', 'DeferredIntervention', 'ActionPreCondition_DNS_Unreachable', 'Approved', 'Gold', 'SoftwareUpgrade', 'infrastructure', 'org#Org_Dell', 'ImmediateIntervention', 'P1', 'Customer', 'Standard', 'bot#Site_MainDataCenter']
2026-01-16 15:03:04,826 - INFO - ##################################################

2026-01-16 15:03:06,936 - INFO - ##################################################
2026-01-16 15:03:06,937 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2026-01-15/vertex_ai/gemini-2.5-flash/KO/4_1_AI_enhance_manually_2026-01-15_10-06-19_Noria.ttl
2026-01-16 15:03:06,937 - INFO - Number of Nodes : 108
2026-01-16 15:03:06,937 - INFO - Number of edges : 256
2026-01-16 15:03:06,937 - INFO - cumulative number of nodes : 203
2026-01-16 15:03:06,937 - INFO - degree_histogram : [0, 27, 17, 14, 12, 6, 8, 2, 6, 3, 1, 1, 1, 1, 3, 1, 0, 3, 0, 1, 0, 1]
2026-01-16 15:03:06,937 - INFO - number of self loop : 0
2026-01-16 15:03:06,937 - INFO - ####  KPIs ####
2026-01-16 15:03:06,937 - INFO - DiGraph density : 0.02215299411561094
2026-01-16 15:03:06,937 - INFO - cumulative density : 0.03973418112568933
2026-01-16 15:03:06,937 - INFO - Average degree connectivity : {10: 5.5, 8: 4.666666666666667, 17: 3.0588235294117645, 9: 6.185185185185185, 5: 4.666666666666667, 1: 1.6296296296296295, 6: 5.166666666666667, 13: 3.1538461538461537, 14: 5.5, 3: 2.3095238095238093, 15: 2.933333333333333, 19: 3.473684210526316, 4: 6.520833333333333, 21: 5.476190476190476, 12: 4.25, 2: 2.823529411764706, 7: 4.928571428571429, 11: 0.8181818181818182}
2026-01-16 15:03:06,937 - INFO - #### Subject, Object, predicate ####
2026-01-16 15:03:06,937 - INFO - ChangeRequest_CR01_FirmwareUpdate,Agent_Charlie,{'label': 'changeRequestPilotParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,937 - INFO - ChangeRequest_CR01_FirmwareUpdate,EventRecord_ConfigChange_CR01,{'label': 'relation', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,937 - INFO - ChangeRequest_CR01_FirmwareUpdate,OrgUnit_NetworkTeam,{'label': 'changeRequestActorParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - ChangeRequest_CR01_FirmwareUpdate,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - ChangeRequest_CR01_FirmwareUpdate,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - ChangeRequest_CR01_FirmwareUpdate,Service_CorporateInternetAccess,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - ChangeRequest_CR01_FirmwareUpdate,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - ChangeRequest_CR01_FirmwareUpdate,Standard,{'label': 'changeRequestType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - ChangeRequest_CR01_FirmwareUpdate,Resource_CoreRouter01,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Agent_Charlie,mailto:charlie.brown@example.com,{'label': 'mbox', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Agent_Charlie,OrgUnit_NetworkTeam,{'label': 'org#memberOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Agent_Charlie,NetworkLink_LAN_AS01_CR01,{'label': 'topic_interest', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Agent_Charlie,Resource_CoreRouter01,{'label': 'topic_interest', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_DBServer01,OrgUnit_DBATeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_DBServer01,Site_ParisDC,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_DBServer01,Locus_Rack13,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_DBServer01,Service_WebHostingPlatform,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_DBServer01,ProductModel_DellR740,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_DBServer01,Server,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_DBServer01,InUse,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_DBServer01,Application_CorporateWebPortal,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_DBServer01,Up,{'label': 'virtualServerStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - OrgUnit_DBATeam,Email,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - OrgUnit_DBATeam,Org_IT_Department,{'label': 'org#unitOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - OrgUnit_DBATeam,Resource_DBServer01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicketNote_CWP_001_Note2,CorrectiveAction,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicketNote_CWP_001_Note2,Agent_Alice,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicketNote_CWP_001_Note2,ProcedureExecutionContainer_RestartWebService,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicketNote_CWP_001_Note2,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicketNote_CWP_001_Note2,TroubleTicket_CWP_Outage_001,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - NetworkLink_LAN_DB01_AS01,Resource_AccessSwitch01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - NetworkLink_LAN_DB01_AS01,OrgUnit_NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - NetworkLink_LAN_DB01_AS01,Resource_DBServer01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_AccessSwitch01,Locus_Rack12,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_AccessSwitch01,Switch,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_AccessSwitch01,InUse,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_AccessSwitch01,OrgUnit_NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_AccessSwitch01,Application_MonitoringSystem,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - Resource_AccessSwitch01,ProductModel_CiscoNexus9K,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicket_Network_Outage_003,OrgUnit_WebOpsTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicket_Network_Outage_003,OrgUnit_NetworkTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicket_Network_Outage_003,NetworkOutage,{'label': 'troubleTicketCategory', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicket_Network_Outage_003,Critical,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicket_Network_Outage_003,Service_CorporateInternetAccess,{'label': 'troubleTicketRelatedService', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicket_Network_Outage_003,Agent_Charlie,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicket_Network_Outage_003,EventRecord_InterfaceDown_CR01,{'label': 'troubleTicketTrigger', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicket_Network_Outage_003,Resource_CoreRouter01,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,938 - INFO - TroubleTicket_Network_Outage_003,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_Network_Outage_003,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_Network_Outage_003,NetworkLink_LAN_AS01_CR01,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_Network_Outage_003,Failure,{'label': 'troubleTicketType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - OrgUnit_WebOpsTeam,Email,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - OrgUnit_WebOpsTeam,Org_IT_Department,{'label': 'org#unitOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - OrgUnit_WebOpsTeam,Resource_VirtualMachine_App01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - OrgUnit_WebOpsTeam,Resource_HypervisorHost01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - OrgUnit_WebOpsTeam,Resource_WebServer01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - OperationPlan_RestartInterface,ActionPreCondition_InterfaceDown,{'label': 'operationPlanPreCondition', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - OperationPlan_RestartInterface,ActionPostCondition_InterfaceUp,{'label': 'operationPlanPostCondition', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_CoreRouter01,Router,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_CoreRouter01,Site_ParisDC,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_CoreRouter01,ProductModel_JuniperMX480,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_CoreRouter01,InUse,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_CoreRouter01,OrgUnit_NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_CoreRouter01,Locus_NetworkRack01,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_CoreRouter01,Application_MonitoringSystem,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Action_RestartWebService,OperationPlan_RestartWebService,{'label': 'actionCorrelatedOperationPlan', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - OperationPlan_RestartWebService,ActionPostCondition_CPUUsageNormal,{'label': 'operationPlanPostCondition', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - OperationPlan_RestartWebService,ActionPreCondition_HighCPUDetected,{'label': 'operationPlanPreCondition', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Application_CorporateWebPortal,Resource_WebServer01,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Application_CorporateWebPortal,Resource_DBServer01,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Application_CorporateWebPortal,high,{'label': 'applicationBusinessImportance', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Application_CorporateWebPortal,business,{'label': 'applicationType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Application_CorporateWebPortal,OrgUnit_WebOpsTeam,{'label': 'elementManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_WebServer01,Locus_Rack12,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_WebServer01,Site_ParisDC,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_WebServer01,ProductModel_DellR740,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_WebServer01,InUse,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_WebServer01,Server,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_WebServer01,Up,{'label': 'virtualServerStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_WebServer01,Service_WebHostingPlatform,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_WebServer01,OrgUnit_WebOpsTeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - Resource_WebServer01,Application_CorporateWebPortal,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - DocumentAttachment_ServerLogs,TroubleTicket_CWP_Outage_001,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,EventRecord_TT_CWP_StatusChange_Resolved,{'label': 'documentStatusHistory', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,Application_CorporateWebPortal,{'label': 'troubleTicketRelatedService', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,ServerFailure,{'label': 'troubleTicketCategory', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,Failure,{'label': 'troubleTicketType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,EventRecord_HighCPU_WS01,{'label': 'troubleTicketTrigger', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,Agent_Alice,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,OrgUnit_DBATeam,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,Critical,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,EventRecord_DBError_DB01,{'label': 'relation', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,939 - INFO - TroubleTicket_CWP_Outage_001,OrgUnit_WebOpsTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_CWP_Outage_001,EventRecord_TT_CWP_StatusChange_InProgress,{'label': 'documentStatusHistory', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_CWP_Outage_001,Resource_WebServer01,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_CWP_Outage_001,ApplicationModule_CWP_Frontend,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ApplicationModule_CWP_Backend,OrgUnit_WebOpsTeam,{'label': 'applicationModuleSupportTeam', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ApplicationModule_CWP_Backend,Gold,{'label': 'applicationModuleSlaLevel', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ApplicationModule_CWP_Backend,Application_CorporateWebPortal,{'label': 'applicationModuleOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ApplicationModule_CWP_Backend,InProduction,{'label': 'applicationModuleStatus', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ApplicationModule_CWP_Backend,Agent_Alice,{'label': 'applicationModuleAdministrationLeader', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ApplicationModule_CWP_Backend,Resource_WebServer01,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - EventRecord_ConfigChange_CR01,Resource_CoreRouter01,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - EventRecord_ConfigChange_CR01,Agent_Charlie,{'label': 'logOriginatingAgent', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ChangeRequest_WS01_RAMUpgrade,PerformanceImprovement,{'label': 'changeRequestChangeCause', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ChangeRequest_WS01_RAMUpgrade,Approved,{'label': 'changeRequestStatusCurrent', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ChangeRequest_WS01_RAMUpgrade,ApplicationModule_CWP_Frontend,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ChangeRequest_WS01_RAMUpgrade,Agent_Alice,{'label': 'changeRequestInitiatorParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ChangeRequest_WS01_RAMUpgrade,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ChangeRequest_WS01_RAMUpgrade,OrgUnit_WebOpsTeam,{'label': 'changeRequestActorParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ChangeRequest_WS01_RAMUpgrade,Resource_WebServer01,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ChangeRequest_WS01_RAMUpgrade,Standard,{'label': 'changeRequestType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ChangeRequest_WS01_RAMUpgrade,EventRecord_HighCPU_WS01,{'label': 'relation', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - Site_ParisDC,Room_ServerRoomA,{'label': 'bot#containsZone', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - Site_ParisDC,Room_NetworkRoomB,{'label': 'bot#containsZone', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,Agent_Bob,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,OrgUnit_DBATeam,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,Resource_DBServer01,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,ServerFailure,{'label': 'troubleTicketCategory', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,Failure,{'label': 'troubleTicketType', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,ApplicationModule_CWP_Database,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,Application_CorporateWebPortal,{'label': 'troubleTicketRelatedService', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,EventRecord_DBError_DB01,{'label': 'troubleTicketTrigger', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,EventRecord_HighCPU_WS01,{'label': 'relation', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - TroubleTicket_DB_Issue_002,Critical,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - Agent_Bob,OrgUnit_DBATeam,{'label': 'org#memberOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - Agent_Bob,Resource_DBServer01,{'label': 'topic_interest', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - Agent_Bob,ApplicationModule_CWP_Database,{'label': 'topic_interest', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - Agent_Bob,mailto:bob.johnson@example.com,{'label': 'mbox', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - Agent_Alice,Resource_WebServer01,{'label': 'topic_interest', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - Agent_Alice,mailto:alice.smith@example.com,{'label': 'mbox', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - Agent_Alice,Application_CorporateWebPortal,{'label': 'topic_interest', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - Agent_Alice,OrgUnit_WebOpsTeam,{'label': 'org#memberOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - ProductModel_JuniperMX480,Org_Juniper,{'label': 'productManufacturedBy', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - EventRecord_TT_CWP_StatusChange_Resolved,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - EventRecord_TT_CWP_StatusChange_Resolved,TroubleTicket_CWP_Outage_001,{'label': 'references', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - OrgUnit_NetworkTeam,Resource_CoreRouter01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,940 - INFO - OrgUnit_NetworkTeam,NetworkLink_LAN_DB01_AS01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - OrgUnit_NetworkTeam,Org_IT_Department,{'label': 'org#unitOf', 'color': 'white', 'width': 1}
2026-01-16 15:03:06,941 - INFO - OrgUnit_NetworkTeam,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
