##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/First_prompt_2025-09-16_13-59-12_Noria.ttl
Number of Nodes : 57
Number of edges : 81
cumulative number of nodes : 57
degree_histogram : [0, 30, 2, 9, 3, 6, 1, 1, 1, 3, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.02537593984962406
Average degree connectivity : {3: 1.3333333333333333, 1: 0.0, 7: 3.0, 5: 3.1, 9: 2.962962962962963, 6: 3.3333333333333335, 11: 2.1818181818181817, 8: 0.5, 4: 3.0833333333333335, 2: 0.25}
#### Subject, Object, predicate ####
OP_RouterUpgrade,PostCond_ServiceRestored,{'label': 'operationPlanPostCondition', 'color': 'white'}
['CR_20231101_001', 'Scheduled', 'Event_ConfigChange_RTR01', 'CustomerPortalApp', 'Customer Facing Service', 'TT_20231026_001', 'Event_InterfaceDown', 'HP_ProLiant_DL380', 'HPE', 'Router_Core_01', 'WebServer_CP_01_ETH0', 'up', 'In Production', 'TT_20231026_001_Screenshot', '10.0.0.1', 'Standard Router Interface Configuration', 'CustomerPortal_Prod', 'AppSupportTeam', 'JaneSmith', 'CustomerPortal_Dev', 'InProgress', 'WebServer_CP_02', 'WebServer_CP_01', '10.0.0.10', 'OrangeCorp', 'Email', 'Router_Core_01_GE0_0_1', 'VirtualCenter_01', 'Interrupted service', 'Customer', 'Event_LoginFailure', 'ExternalAttacker', 'JohnDoe', 'NOC_Team', 'Configuration', 'MonitoringSystemApp', 'Network equipment failure', 'Virtualization Manager', 'Rack_A1_L06', 'ServerRoom_A1', 'CorrectiveAction_RestartInterface', 'Total breakdown', 'Immediate Intervention', 'Internal intervention', 'TT_20231026_001_Note1', 'InternetAccessService', 'Internal', 'HotlineTeam', 'SLA_Gold', 'Link_Router_Web_CP', 'Event_InterfaceUp', 'In Development', 'P1', 'DataCenter_Paris', 'Ticketing System', 'Blocking', 'Critical', 'Standard Change', 'High', 'Warning', 'Internal Tool', 'Server', 'Cleared', 'Major', 'OpPlan_InterfaceRestart', 'Phone', 'Cisco_ASR9K', 'CiscoSystems', 'Managed backbone networks', '10.0.0.11', 'VPNService', 'Resource Facing Service', 'PostCond_InterfaceUp', 'Router', 'PreCond_InterfaceDown', 'Diagnosis', 'Failure']
##################################################

##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/First_prompt_2025-09-16_14-08-02_Noria.ttl
Number of Nodes : 61
Number of edges : 76
cumulative number of nodes : 240
degree_histogram : [0, 30, 8, 10, 6, 2, 1, 1, 0, 1, 2]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.020765027322404372
Average degree connectivity : {3: 2.033333333333333, 1: 0.0, 4: 2.375, 2: 0.3125, 10: 2.1, 5: 1.0, 9: 2.111111111111111, 6: 2.8333333333333335, 7: 2.4285714285714284}
#### Subject, Object, predicate ####
DBUpgrade_OperationPlan,DBUpgrade_PostCondition,{'label': 'operationPlanPostCondition', 'color': 'white'}
DBUpgrade_OperationPlan,DBUpgrade_PreCondition,{'label': 'operationPlanPreCondition', 'color': 'white'}
TT_20240423_001_Note1,JohnDoe,{'label': 'creator', 'color': 'white'}
TT_20240423_001_Note1,TT_20240423_001,{'label': 'isPartOf', 'color': 'white'}
TT_20240423_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TT_20240423_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
JohnDoe,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JohnDoe,NOC_Team,{'label': 'org#memberOf', 'color': 'white'}
Router_Core_01_GE0_0_0,Physical,{'label': 'networkInterfaceType', 'color': 'white'}
Router_Core_01_GE0_0_0,Router_Core_01,{'label': 'networkInterfaceOf', 'color': 'white'}
Router_Core_01_GE0_0_0,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
Router_Core_01,IP_10_0_0_1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Router_Core_01,Router,{'label': 'resourceType', 'color': 'white'}
Router_Core_01,In Production,{'label': 'resourceUsageState', 'color': 'white'}
Router_Core_01,Rack_A1_L5,{'label': 'locatedAtLocus', 'color': 'white'}
Router_Core_01,NOC_Team,{'label': 'resourceManagedBy', 'color': 'white'}
Router_Core_01,Cisco_ASR9K,{'label': 'resourceProductModel', 'color': 'white'}
ServerRoom_A1,DataCenter_Paris,{'label': 'subSystemOf', 'color': 'white'}
NOC_Team,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
NOC_Team,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
TT_20240423_001,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TT_20240423_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20240423_001,NOC_Team,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20240423_001,InternetAccess_Service,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20240423_001,Event_RouterInterfaceDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_20240423_001,Router_Core_01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240423_001,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20240423_001,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20240423_001,Blocking,{'label': 'troubleTicketSeverity', 'color': 'white'}
CustomerPortal_App,Critical,{'label': 'applicationBusinessImportance', 'color': 'white'}
CustomerPortal_App,Web Application,{'label': 'applicationType', 'color': 'white'}
Event_AppErrorLog,Major,{'label': 'alarmSeverity', 'color': 'white'}
Event_AppErrorLog,AppLog_System,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_AppErrorLog,Server_App_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Server_App_01_Eth0,Server_App_01,{'label': 'networkInterfaceOf', 'color': 'white'}
Server_App_01_Eth0,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
Server_App_01_Eth0,Physical,{'label': 'networkInterfaceType', 'color': 'white'}
Server_App_01,IP_10_0_0_2,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Server_App_01,AppSupport_Team,{'label': 'resourceManagedBy', 'color': 'white'}
Server_App_01,Dell_PowerEdge_R740,{'label': 'resourceProductModel', 'color': 'white'}
Server_App_01,In Production,{'label': 'resourceUsageState', 'color': 'white'}
Server_App_01,Rack_A1_L5,{'label': 'locatedAtLocus', 'color': 'white'}
Server_App_01,Physical Server,{'label': 'resourceType', 'color': 'white'}
Server_App_01,CustomerPortal_App,{'label': 'resourceForApplication', 'color': 'white'}
CustomerPortal_Prod_Module,In Production,{'label': 'applicationModuleStatus', 'color': 'white'}
CustomerPortal_Prod_Module,AppSupport_Team,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
CustomerPortal_Prod_Module,JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
CustomerPortal_Prod_Module,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
CustomerPortal_Prod_Module,CustomerPortal_App,{'label': 'applicationModuleOf', 'color': 'white'}
Rack_A1_L5,ServerRoom_A1,{'label': 'subSystemOf', 'color': 'white'}
JaneSmith,AppSupport_Team,{'label': 'org#memberOf', 'color': 'white'}
JaneSmith,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
AppSupport_Team,Ticketing System,{'label': 'agentPreferredContactMethod', 'color': 'white'}
AppSupport_Team,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
AppLog_System,Logging System,{'label': 'applicationType', 'color': 'white'}
CR_20240501_001,CustomerPortal_Prod_Module,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20240501_001,JaneSmith,{'label': 'changeRequestPilotParty', 'color': 'white'}
CR_20240501_001,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_20240501_001,Standard,{'label': 'changeRequestType', 'color': 'white'}
CR_20240501_001,Internal intervention,{'label': 'changeRequestCategory', 'color': 'white'}
CR_20240501_001,DBUpgrade_OperationPlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
CR_20240501_001,Software upgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
ProviderA_Router_Edge,External Router,{'label': 'resourceType', 'color': 'white'}
ProviderA_Router_Edge,ProviderA_Org,{'label': 'resourceManagedBy', 'color': 'white'}
Event_RouterInterfaceDown,Router_Core_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_RouterInterfaceDown,Critical,{'label': 'alarmSeverity', 'color': 'white'}
Event_RouterInterfaceDown,NMS_System,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
NMS_System,Monitoring Tool,{'label': 'applicationType', 'color': 'white'}
InternetAccess_Service,OrangeCorp,{'label': 'subSystemOf', 'color': 'white'}
InternetAccess_Service,Customer Facing Service,{'label': 'serviceType', 'color': 'white'}
WAN_Link_Paris_ProviderA,Router_Core_01_GE0_0_0,{'label': 'networkInterfaceConnects', 'color': 'white'}
WAN_Link_Paris_ProviderA,Router_Core_01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
WAN_Link_Paris_ProviderA,ProviderA_Router_Edge,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
OrangeCorp,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Dell_PowerEdge_R740,DellTechnologies,{'label': 'productManufacturedBy', 'color': 'white'}
Cisco_ASR9K,CiscoSystems,{'label': 'productManufacturedBy', 'color': 'white'}
#### NODES #### :61
['DBUpgrade_OperationPlan', 'DBUpgrade_PostCondition', 'TT_20240423_001_Note1', 'JohnDoe', 'Email', 'Router_Core_01_GE0_0_0', 'Physical', 'Router_Core_01', 'ServerRoom_A1', 'DataCenter_Paris', 'NOC_Team', 'Phone', 'TT_20240423_001', 'Failure', 'CustomerPortal_App', 'Critical', 'Event_AppErrorLog', 'Major', 'Server_App_01_Eth0', 'Server_App_01', 'CustomerPortal_Prod_Module', 'In Production', 'Rack_A1_L5', 'InProgress', 'up', 'JaneSmith', 'AppSupport_Team', 'AppLog_System', 'CR_20240501_001', 'DBUpgrade_PreCondition', 'ProviderA_Router_Edge', 'External Router', 'Scheduled', 'IP_10_0_0_1', 'Event_RouterInterfaceDown', 'Router', 'Logging System', 'NMS_System', 'InternetAccess_Service', 'IP_10_0_0_2', 'WAN_Link_Paris_ProviderA', 'Standard', 'Web Application', 'Internal intervention', 'Software upgrade', 'ProviderA_Org', 'OrangeCorp', 'Dell_PowerEdge_R740', 'DellTechnologies', 'Ticketing System', 'Diagnosis', 'Cisco_ASR9K', 'CiscoSystems', 'Physical Server', 'Supervision', 'P1', 'Platinum', 'Internal', 'Blocking', 'Monitoring Tool', 'Customer Facing Service']
##################################################

##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/First_prompt_2025-09-16_14-00-31_Noria.ttl
Number of Nodes : 51
Number of edges : 67
cumulative number of nodes : 291
degree_histogram : [0, 27, 7, 5, 4, 1, 2, 2, 0, 1, 1, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.02627450980392157
Average degree connectivity : {10: 4.0, 4: 3.0625, 6: 2.6666666666666665, 7: 1.9285714285714286, 1: 0.0, 3: 2.2666666666666666, 9: 2.3333333333333335, 5: 0.8, 2: 1.9285714285714286, 12: 1.5}
#### Subject, Object, predicate ####
TT_20240423_001,Event_InterfaceDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_20240423_001,CRM_Prod_Module,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20240423_001,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TT_20240423_001,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20240423_001,CoreRouter01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240423_001,Blocking,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_20240423_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20240423_001,WANLink_Paris_Lyon,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20240423_001,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20240423_001,NetworkOperationsTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
Event_InterfaceDown,NetworkMonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceDown,CoreRouter01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_InterfaceDown,Major,{'label': 'alarmSeverity', 'color': 'white'}
CRM_Prod_Module,ApplicationSupportTeam,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
CRM_Prod_Module,In Production,{'label': 'applicationModuleStatus', 'color': 'white'}
CRM_Prod_Module,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
CRM_Prod_Module,CRM_Application,{'label': 'applicationModuleOf', 'color': 'white'}
CR_20240501_001,Internal intervention,{'label': 'changeRequestCategory', 'color': 'white'}
CR_20240501_001,Standard,{'label': 'changeRequestType', 'color': 'white'}
CR_20240501_001,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_20240501_001,JohnDoe,{'label': 'changeRequestPilotParty', 'color': 'white'}
CR_20240501_001,CoreRouter01,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20240501_001,Software upgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_20240501_001,RouterOSUpgradePlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
RouterOSUpgradePlan,RouterOSUpgradePostCheck,{'label': 'operationPlanPostCondition', 'color': 'white'}
RouterOSUpgradePlan,RouterOSUpgradePreCheck,{'label': 'operationPlanPreCondition', 'color': 'white'}
AppServer_CRM_Prod,Application Server,{'label': 'resourceType', 'color': 'white'}
AppServer_CRM_Prod,In Use,{'label': 'resourceUsageState', 'color': 'white'}
AppServer_CRM_Prod,ApplicationSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
AppServer_CRM_Prod,IP_10_0_0_10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
AppServer_CRM_Prod,CRM_Prod_Module,{'label': 'resourceForApplication', 'color': 'white'}
AppServer_CRM_Prod,HP_ProLiant_DL380,{'label': 'resourceProductModel', 'color': 'white'}
AppServer_CRM_Prod,RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
ApplicationSupportTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
ApplicationSupportTeam,Ticketing System,{'label': 'agentPreferredContactMethod', 'color': 'white'}
OrangeCorp,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JaneSmith,AppServer_CRM_Prod,{'label': 'agentManagesResource', 'color': 'white'}
JaneSmith,ApplicationSupportTeam,{'label': 'org#memberOf', 'color': 'white'}
Cisco_ASR9K,CiscoSystems,{'label': 'productManufacturedBy', 'color': 'white'}
Eth0_CRM_Prod,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Eth0_CRM_Prod,AppServer_CRM_Prod,{'label': 'networkInterfaceOf', 'color': 'white'}
ServerRoomA,RackA1,{'label': 'bot#hasSpace', 'color': 'white'}
ServerRoomA,ParisDataCenter,{'label': 'bot#hasBuilding', 'color': 'white'}
ServerRoomA,RackA2,{'label': 'bot#hasSpace', 'color': 'white'}
RackA1,ServerRoomA,{'label': 'bot#hasZone', 'color': 'white'}
GigabitEthernet0_0_1_CR01,CoreRouter01,{'label': 'networkInterfaceOf', 'color': 'white'}
GigabitEthernet0_0_1_CR01,WANLink_Paris_Lyon,{'label': 'networkInterfaceConnects', 'color': 'white'}
GigabitEthernet0_0_1_CR01,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
CoreRouter01,In Use,{'label': 'resourceUsageState', 'color': 'white'}
CoreRouter01,Cisco_ASR9K,{'label': 'resourceProductModel', 'color': 'white'}
CoreRouter01,RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
CoreRouter01,Router,{'label': 'resourceType', 'color': 'white'}
CoreRouter01,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouter01,IP_192_168_1_1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
JohnDoe,WANLink_Paris_Lyon,{'label': 'agentManagesResource', 'color': 'white'}
JohnDoe,CoreRouter01,{'label': 'agentManagesResource', 'color': 'white'}
JohnDoe,NetworkOperationsTeam,{'label': 'org#memberOf', 'color': 'white'}
WANLink_Paris_Lyon,CoreRouter02,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
WANLink_Paris_Lyon,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WANLink_Paris_Lyon,CoreRouter01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
NetworkOperationsTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
NetworkOperationsTeam,Hotline,{'label': 'agentPreferredContactMethod', 'color': 'white'}
CRM_Application,High,{'label': 'applicationBusinessImportance', 'color': 'white'}
CRM_Application,Business Critical,{'label': 'applicationType', 'color': 'white'}
HP_ProLiant_DL380,HPE,{'label': 'productManufacturedBy', 'color': 'white'}
CoreRouter02,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouter02,Router,{'label': 'resourceType', 'color': 'white'}
#### NODES #### :51
['TT_20240423_001', 'Event_InterfaceDown', 'CRM_Prod_Module', 'CR_20240501_001', 'Internal intervention', 'Failure', 'RouterOSUpgradePlan', 'RouterOSUpgradePostCheck', 'AppServer_CRM_Prod', 'Application Server', 'ApplicationSupportTeam', 'OrangeCorp', 'JaneSmith', 'Standard', 'Cisco_ASR9K', 'CiscoSystems', 'P1', 'Eth0_CRM_Prod', 'up', 'ServerRoomA', 'RackA1', 'RouterOSUpgradePreCheck', 'GigabitEthernet0_0_1_CR01', 'CoreRouter01', 'Scheduled', 'ParisDataCenter', 'Blocking', 'JohnDoe', 'WANLink_Paris_Lyon', 'NetworkMonitoringSystem', 'In Use', 'InProgress', 'In Production', 'NetworkOperationsTeam', 'Hotline', 'CRM_Application', 'High', 'HP_ProLiant_DL380', 'HPE', 'Platinum', 'Ticketing System', 'IP_10_0_0_10', 'Supervision', 'Router', 'Major', 'Email', 'Software upgrade', 'CoreRouter02', 'RackA2', 'Business Critical', 'IP_192_168_1_1']
##################################################

##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/First_prompt_2025-09-16_14-00-01_Noria.ttl
Number of Nodes : 55
Number of edges : 70
cumulative number of nodes : 346
degree_histogram : [0, 26, 13, 2, 6, 3, 2, 0, 0, 0, 2, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.02356902356902357
Average degree connectivity : {4: 3.875, 2: 0.34615384615384615, 6: 1.9166666666666667, 10: 2.45, 1: 0.0, 11: 1.3636363636363635, 5: 1.8666666666666667, 3: 1.6666666666666667}
#### Subject, Object, predicate ####
JohnDoe,EmailContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JohnDoe,NetworkOperationsTeam,{'label': 'org#memberOf', 'color': 'white'}
CustomerPortalProdModule,AppSupportTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
CustomerPortalProdModule,InProductionStatus,{'label': 'applicationModuleStatus', 'color': 'white'}
CustomerPortalProdModule,CustomerPortalApp,{'label': 'applicationModuleOf', 'color': 'white'}
CustomerPortalProdModule,JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
AppSupportTeam,TicketingSystemContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
AppSupportTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
WebServer01_Eth0,WebServer01,{'label': 'networkInterfaceOf', 'color': 'white'}
WebServer01_Eth0,UpOperationalStatus,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
WebServer01_Eth0,PhysicalInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
WebServer01_Eth0,UpAdminStatus,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
WebServer01,OperationalState,{'label': 'resourceUsageState', 'color': 'white'}
WebServer01,AppSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WebServer01,WebServer01_MgmtIP,{'label': 'resourceManagementIPAddress', 'color': 'white'}
WebServer01,ServerType,{'label': 'resourceType', 'color': 'white'}
WebServer01,CustomerPortalApp,{'label': 'resourceForApplication', 'color': 'white'}
WebServer01,DataCenterA_Rack1_U10,{'label': 'locatedAtLocus', 'color': 'white'}
WebServer01,HPProLiantDL380,{'label': 'resourceProductModel', 'color': 'white'}
CiscoASR9K,Cisco,{'label': 'productManufacturedBy', 'color': 'white'}
RouterCore01,InternetAccessService,{'label': 'resourceForApplication', 'color': 'white'}
RouterCore01,CiscoASR9K,{'label': 'resourceProductModel', 'color': 'white'}
RouterCore01,RouterType,{'label': 'resourceType', 'color': 'white'}
RouterCore01,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
RouterCore01,RouterCore01_MgmtIP,{'label': 'resourceManagementIPAddress', 'color': 'white'}
RouterCore01,OperationalState,{'label': 'resourceUsageState', 'color': 'white'}
RouterCore01,DataCenterA_Rack2_U5,{'label': 'locatedAtLocus', 'color': 'white'}
InternetAccessService,CustomerFacingServiceType,{'label': 'serviceType', 'color': 'white'}
RouterCore01_Gi0_0_0,UpOperationalStatus,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
RouterCore01_Gi0_0_0,PhysicalInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
RouterCore01_Gi0_0_0,Link_WS01_CR01,{'label': 'networkInterfaceConnects', 'color': 'white'}
RouterCore01_Gi0_0_0,UpAdminStatus,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
RouterCore01_Gi0_0_0,RouterCore01,{'label': 'networkInterfaceOf', 'color': 'white'}
TroubleTicket_20240423_001,AppSupportTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TroubleTicket_20240423_001,WebServer01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TroubleTicket_20240423_001,FailureType,{'label': 'troubleTicketType', 'color': 'white'}
TroubleTicket_20240423_001,BlockingSeverity,{'label': 'troubleTicketSeverity', 'color': 'white'}
TroubleTicket_20240423_001,InProgressStatus,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TroubleTicket_20240423_001,P1Priority,{'label': 'troubleTicketPriority', 'color': 'white'}
TroubleTicket_20240423_001,CustomerPortalApp,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_20240423_001,Event_InterfaceDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
TroubleTicket_20240423_001,CustomerOrigin,{'label': 'troubleTicketOrigin', 'color': 'white'}
Link_WS01_CR01,WebServer01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
Link_WS01_CR01,RouterCore01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
Link_WS01_CR01,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
ChangeRequest_20240424_001,SoftwareUpgradeCause,{'label': 'changeRequestChangeCause', 'color': 'white'}
ChangeRequest_20240424_001,StandardChangeType,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_20240424_001,ScheduledStatus,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_20240424_001,JohnDoe,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
ChangeRequest_20240424_001,PreventativeMaintenanceCategory,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_20240424_001,RouterCore01,{'label': 'changeRequestImpact', 'color': 'white'}
HPProLiantDL380,HPE,{'label': 'productManufacturedBy', 'color': 'white'}
Event_InterfaceDown,MajorSeverity,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceDown,NMSApplication,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceDown,RouterCore01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
DataCenterA_ServerRoom1,DataCenterA_Rack1_U10,{'label': 'bot#hasSpace', 'color': 'white'}
DataCenterA_ServerRoom1,DataCenterA_Rack2_U5,{'label': 'bot#hasSpace', 'color': 'white'}
JaneSmith,PhoneContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JaneSmith,AppSupportTeam,{'label': 'org#memberOf', 'color': 'white'}
NetworkOperationsTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
NetworkOperationsTeam,PhoneContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
OrangeCorp,EmailContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
RouterFirmwareUpgradePlan,RouterBackupComplete,{'label': 'operationPlanPreCondition', 'color': 'white'}
RouterFirmwareUpgradePlan,RouterOperationalAfterUpgrade,{'label': 'operationPlanPostCondition', 'color': 'white'}
TroubleTicketNote_20240423_001_1,JohnDoe,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_20240423_001_1,InternalCommentType,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_20240423_001_1,DiagnosisOperationType,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_20240423_001_1,TroubleTicket_20240423_001,{'label': 'isPartOf', 'color': 'white'}
CustomerPortalApp,HighImportance,{'label': 'applicationBusinessImportance', 'color': 'white'}
CustomerPortalApp,WebAppType,{'label': 'applicationType', 'color': 'white'}
#### NODES #### :55
['JohnDoe', 'EmailContactMethod', 'CustomerPortalProdModule', 'AppSupportTeam', 'WebServer01_Eth0', 'WebServer01', 'CiscoASR9K', 'Cisco', 'RouterCore01', 'InternetAccessService', 'RouterCore01_Gi0_0_0', 'UpOperationalStatus', 'TroubleTicket_20240423_001', 'Link_WS01_CR01', 'ChangeRequest_20240424_001', 'SoftwareUpgradeCause', 'StandardChangeType', 'PhysicalInterfaceType', 'HPProLiantDL380', 'HPE', 'Event_InterfaceDown', 'MajorSeverity', 'InProductionStatus', 'RouterType', 'FailureType', 'BlockingSeverity', 'DataCenterA_ServerRoom1', 'DataCenterA_Rack1_U10', 'NMSApplication', 'JaneSmith', 'PhoneContactMethod', 'NetworkOperationsTeam', 'OrangeCorp', 'OperationalState', 'DataCenterA_Rack2_U5', 'RouterCore01_MgmtIP', 'ScheduledStatus', 'PreventativeMaintenanceCategory', 'RouterFirmwareUpgradePlan', 'RouterBackupComplete', 'WebServer01_MgmtIP', 'TroubleTicketNote_20240423_001_1', 'CustomerPortalApp', 'HighImportance', 'UpAdminStatus', 'InternalCommentType', 'WebAppType', 'CustomerFacingServiceType', 'TicketingSystemContactMethod', 'InProgressStatus', 'RouterOperationalAfterUpgrade', 'ServerType', 'DiagnosisOperationType', 'P1Priority', 'CustomerOrigin']
##################################################

##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/First_prompt_2025-09-16_14-03-33_Noria.ttl
Number of Nodes : 55
Number of edges : 70
cumulative number of nodes : 401
degree_histogram : [0, 26, 13, 2, 6, 3, 2, 0, 0, 0, 2, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.02356902356902357
Average degree connectivity : {4: 3.875, 2: 0.34615384615384615, 6: 1.9166666666666667, 10: 2.45, 1: 0.0, 11: 1.3636363636363635, 5: 1.8666666666666667, 3: 1.6666666666666667}
#### Subject, Object, predicate ####
