##################################################
#### Common information for Graph and DiGraph ####
Knowledge Graph : merged_graph_8.ttl
Number of Nodes : 197
Number of edges : 233
cumulative number of nodes : 197
degree_histogram : []
number of self loop : 0
#### Graph KPIs ####
Graph density : 0
#### DiGrap KPIs ####
DiGraph density : 0.012068786905625194
Average degree connectivity : {}
#### Subject, Object, predicate ####
https://example.com/HubNode2,https://example.com/EdgeSupport,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/connectorNode2,https://example.com/observable7,{'label': 'https://w3id.org/noria/ontology/structuralElementObservable', 'size': 80, 'color': 'white'}
https://example.com/connectorNode2,https://example.com/observable/trafficFlow,{'label': 'https://w3id.org/noria/ontology/structuralElementObservable', 'size': 80, 'color': 'white'}
https://example.com/ServerStorage,https://example.com/type/Server,{'label': 'https://w3id.org/noria/ontology/resourceType', 'size': 80, 'color': 'white'}
https://example.com/Application3,http://w3id.org/noria/kos/application/business-importance/Low,{'label': 'https://w3id.org/noria/ontology/applicationBusinessImportance', 'size': 80, 'color': 'white'}
https://example.com/Application3,http://w3id.org/noria/kos/application/type/Management,{'label': 'https://w3id.org/noria/ontology/applicationType', 'size': 80, 'color': 'white'}
https://example.com/Application2,http://w3id.org/noria/kos/application/business-importance/Medium,{'label': 'https://w3id.org/noria/ontology/applicationBusinessImportance', 'size': 80, 'color': 'white'}
https://example.com/Application2,http://w3id.org/noria/kos/application/type/Management,{'label': 'https://w3id.org/noria/ontology/applicationType', 'size': 80, 'color': 'white'}
https://example.com/NetworkEngineer2,https://example.com/Alarm1,{'label': 'https://w3id.org/noria/ontology/logOriginatingAgent', 'size': 80, 'color': 'white'}
https://example.com/ConnectorNode,https://example.com/observable/connectionStatus,{'label': 'https://w3id.org/noria/ontology/structuralElementObservableData', 'size': 80, 'color': 'white'}
https://example.com/intermediaryNode2,https://example.com/observable/trafficDistribution,{'label': 'https://w3id.org/noria/ontology/structuralElementObservable', 'size': 80, 'color': 'white'}
https://example.com/intermediaryNode2,https://example.com/OperationsTeam,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/observable/trafficDistribution,https://example.com/IntermediaryNode,{'label': 'https://w3id.org/noria/ontology/structuralElementObservableData', 'size': 80, 'color': 'white'}
https://example.com/IntermediaryNode2,https://example.com/ITSupportTeam,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/ITSupportTeam,https://example.com/HighDegreeNode,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/ITSupportTeam,https://example.com/IntermediaryNode,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/ITSupportTeam,https://example.com/IntermediaryNode3,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/ITSupportTeam,https://example.com/IntermediaryNode4,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/DataCenter,https://example.com/DataCenterPowerUsage,{'label': 'https://w3id.org/noria/ontology/structuralElementObservable', 'size': 80, 'color': 'white'}
https://example.com/CoreRouter,https://example.com/RouterTrafficLoad,{'label': 'https://w3id.org/noria/ontology/structuralElementObservable', 'size': 80, 'color': 'white'}
https://example.com/VM1,https://example.com/VM1Status,{'label': 'https://w3id.org/noria/ontology/structuralElementObservable', 'size': 80, 'color': 'white'}
https://example.com/HighDegreeNode,https://example.com/observable/portCount,{'label': 'https://w3id.org/noria/ontology/structuralElementObservableData', 'size': 80, 'color': 'white'}
https://example.com/HighDegreeNode,https://example.com/NetworkOpsTeam,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/NetworkLink1,https://example.com/Event2,{'label': 'https://w3id.org/noria/ontology/logOriginatingManagedObject', 'size': 80, 'color': 'white'}
https://example.com/SuperNode4,https://example.com/BackboneTeam,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/BackboneTeam,https://example.com/SuperNode2,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/ProductModel1,https://example.com/DellInc,{'label': 'https://w3id.org/noria/ontology/productManufacturedBy', 'size': 80, 'color': 'white'}
https://example.com/Alarm1,https://example.com/NMS1,{'label': 'https://w3id.org/noria/ontology/logOriginatingManagementSystem', 'size': 80, 'color': 'white'}
https://example.com/Alarm1,https://www.w3.org/2004/02/skos/core#Major,{'label': 'https://w3id.org/noria/ontology/alarmSeverity', 'size': 80, 'color': 'white'}
https://example.com/FirewallNode8,https://example.com/SuperNode7,{'label': 'https://w3id.org/noria/ontology/connected_to', 'size': 80, 'color': 'white'}
https://example.com/FirewallNode8,https://w3id.org/noria/ontology/structuralElementObservableData,{'label': 'https://w3id.org/noria/ontology/structuralElementObservable', 'size': 80, 'color': 'white'}
https://example.com/SuperNode7,https://example.com/NetworkLeadership,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/SuperNode7,https://example.com/SuperNodeTraffic,{'label': 'https://w3id.org/noria/ontology/structuralElementObservable', 'size': 80, 'color': 'white'}
https://example.com/NetworkOpsTeam,https://example.com/highDegreeNode2,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/CentralNode,https://example.com/observable/trafficLoad,{'label': 'https://w3id.org/noria/ontology/structuralElementObservableData', 'size': 80, 'color': 'white'}
https://example.com/Application1,http://w3id.org/noria/kos/application/business-importance/High,{'label': 'https://w3id.org/noria/ontology/applicationBusinessImportance', 'size': 80, 'color': 'white'}
https://example.com/Application1,http://w3id.org/noria/kos/application/type/Management,{'label': 'https://w3id.org/noria/ontology/applicationType', 'size': 80, 'color': 'white'}
https://w3id.org/noria/ontology/structuralElementObservableData,https://example.com/highDegreeNode2,{'label': 'https://w3id.org/noria/ontology/structuralElementObservable', 'size': 80, 'color': 'white'}
https://example.com/ResourceD,https://example.com/Locus4,{'label': 'https://w3id.org/noria/ontology/locatedAtLocus', 'size': 80, 'color': 'white'}
https://example.com/highDegreeNode2,https://example.com/latencyMeasurement,{'label': 'https://w3id.org/noria/ontology/structuralElementObservableData', 'size': 80, 'color': 'white'}
https://example.com/Event2,http://www.w3.org/ns/seas#Critical,{'label': 'https://w3id.org/noria/ontology/alarmSeverity', 'size': 80, 'color': 'white'}
https://example.com/NetworkLeadership,https://example.com/SuperNode,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/CentralNode4,https://example.com/MonitoringTeam,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/SuperNode,https://example.com/observable/subNodeCount,{'label': 'https://w3id.org/noria/ontology/structuralElementObservableData', 'size': 80, 'color': 'white'}
https://example.com/SuperNode,https://example.com/GlobalNetworkTeam,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/HubNode4,https://example.com/RemoteAccessTeam,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/Event3,https://example.com/NetworkLink2,{'label': 'https://w3id.org/noria/ontology/logOriginatingManagedObject', 'size': 80, 'color': 'white'}
https://example.com/NetworkSupport,https://example.com/HighDegreeNode4,{'label': 'https://w3id.org/noria/ontology/elementManagedBy', 'size': 80, 'color': 'white'}
https://example.com/Event4,https://example.com/NetworkLink3,{'label': 'https://w3id.org/noria/ontology/logOriginatingManagedObject', 'size': 80, 'color': 'white'}
#### NODES #### :197
['https://example.com/HubNode2', 'https://example.com/EdgeSupport', 'https://example.com/superNode2', 'https://example.com/observable9', 'https://example.com/CentralNode3', 'https://example.com/MultiplexNode6', 'https://example.com/Event1', 'https://example.com/AlarmCritical', 'https://example.com/Hub1', 'https://example.com/OrgOrange', 'https://example.com/Service3', 'http://w3id.org/noria/kos/service/type/ResourceFacingService', 'https://example.com/superNode7', 'https://example.com/DataCenterOps', 'https://example.com/NetworkEngineering', 'https://example.com/RouterCore', 'https://example.com/centralNode3', 'https://example.com/AuthTeam', 'https://example.com/multiplexNode6', 'https://example.com/ITSupport', 'https://example.com/HubNode3', 'https://example.com/organization1', 'https://example.com/NetworkInterfaceA', 'https://example.com/ResourceA', 'https://example.com/ConnectorNode4', 'https://example.com/SecurityTeam', 'http://www.w3.org/ns/seas#Warning', 'https://example.com/MultiplexNode2', 'https://example.com/DataTeam', 'https://example.com/HubNetwork', 'https://example.com/NetworkTrafficFlow', 'https://example.com/Service1', 'https://github.com/tmforum-apis/TMF638_ServiceInventory', 'https://example.com/StatusUp', 'http://example.com/scheme/status', 'https://example.com/intermediaryNode1', 'https://example.com/observable4', 'https://example.com/Resource1', 'https://example.com/CentralNode2', 'https://example.com/connectorNode4', 'https://example.com/SecurityOps', 'https://example.com/HighDegreeNode3', 'https://example.com/NetworkOps', 'https://example.com/hubNode1', 'https://example.com/NetworkOperations', 'https://example.com/multiplexNode1', 'https://example.com/observableData3', 'https://example.com/organization6', 'https://example.com/Firewall1', 'https://example.com/intermediaryNode5', 'https://example.com/InfraTeam', 'https://example.com/Resource2', 'https://example.com/Locus2', 'https://example.com/DataCenter1', 'https://example.com/SuperNode3', 'https://example.com/superNode1', 'https://example.com/observable6', 'https://example.com/MultiplexNode', 'https://example.com/VMCluster', 'https://example.com/ITOperations', 'https://example.com/ResourceC', 'https://example.com/HighDegreeNode2', 'https://example.com/IntermediaryNode5', 'https://example.com/Link1', 'https://example.com/DistributionSwitch', 'https://example.com/StreamBandwidth', 'https://example.com/MultiplexNode4', 'https://example.com/TrafficLoad', 'https://example.com/connectorNode1', 'https://example.com/centralNode1', 'https://example.com/FirewallStatus', 'https://example.com/ObservableRouterStatus', 'https://example.com/highDegreeNode1', 'https://example.com/NetworkOperationsTeam', 'https://example.com/HubNode1', 'https://example.com/AccessSupport', 'https://example.com/VMResourceUsage', 'https://example.com/NetworkInterfaceB', 'https://example.com/ResourceB', 'https://example.com/multiplexNode2', 'https://example.com/observable8', 'https://example.com/connectorNode2', 'https://example.com/ServerStorage', 'https://example.com/type/Server', 'https://example.com/Application3', 'http://w3id.org/noria/kos/application/business-importance/Low', 'https://example.com/Application2', 'http://w3id.org/noria/kos/application/business-importance/Medium', 'https://example.com/organization4', 'https://example.com/NetworkEngineer2', 'https://example.com/LinkDC-Router', 'https://example.com/ConnectorNode', 'https://example.com/intermediaryNode2', 'https://example.com/observable/trafficDistribution', 'https://example.com/IntermediaryNode2', 'https://example.com/ITSupportTeam', 'https://example.com/ConnectorNode3', 'https://example.com/DataCenter', 'https://example.com/CoreRouter', 'https://example.com/VM1', 'https://example.com/VM1Status', 'https://example.com/observable/connectionStatus', 'https://example.com/HighDegreeNode', 'https://example.com/observable/trafficFlow', 'https://example.com/NetworkLink1', 'https://example.com/observable1', 'https://example.com/observable/portCount', 'https://example.com/SuperNode4', 'https://example.com/BackboneTeam', 'https://example.com/ManagementBoard', 'https://example.com/LoadDistributionMetrics', 'https://w3id.org/noria/kos/Resource/LifecycleState/active', 'https://example.com/ProductModel1', 'https://example.com/IntermediaryNode', 'https://example.com/observable2', 'https://example.com/OrgSupportTeam', 'https://example.com/observable3', 'https://example.com/Alarm1', 'https://example.com/NMS1', 'https://example.com/FirewallNode8', 'https://example.com/SuperNode7', 'https://example.com/SuperNode2', 'https://example.com/Interface1', 'https://example.com/NetworkOpsTeam', 'https://example.com/organization3', 'https://example.com/NetworkTeam', 'https://example.com/MultiplexNode3', 'https://example.com/RouterTrafficLoad', 'https://example.com/IntermediaryNode3', 'https://example.com/DBAdminTeam', 'https://example.com/CentralNode', 'https://example.com/observable/superNodeStatus', 'https://example.com/Application1', 'http://w3id.org/noria/kos/application/business-importance/High', 'https://example.com/ConnectorNode2', 'https://w3id.org/noria/ontology/structuralElementObservableData', 'https://example.com/Room314', 'http://w3id.org/noria/kos/application/type/Management', 'https://example.com/organization2', 'https://example.com/OperationsTeam', 'https://example.com/NetworkEngineer1', 'https://example.com/ResourceD', 'https://example.com/observable7', 'https://example.com/PortTrafficLoad', 'https://example.com/highDegreeNode2', 'https://example.com/observable/streamCount', 'https://example.com/SwitchTrafficLoad', 'https://www.w3.org/2004/02/skos/core#Major', 'https://example.com/locus1', 'https://example.com/DataCenterStatus', 'https://example.com/Locus1', 'https://example.com/Locus3', 'https://example.com/Event2', 'https://example.com/PowerUsageData', 'https://example.com/DellInc', 'https://example.com/NetworkLeadership', 'https://w3id.org/noria/kos/Resource/type/server', 'https://example.com/DataCenterPowerUsage', 'http://www.w3.org/ns/seas#Critical', 'https://example.com/observable/trafficLoad', 'https://example.com/CentralNode4', 'https://example.com/MonitoringTeam', 'https://example.com/powerConsumption', 'https://example.com/SuperNode', 'https://example.com/observable/subNodeCount', 'https://example.com/HubNode4', 'https://example.com/RemoteAccessTeam', 'https://w3id.org/noria/kos/Resource/type/storage', 'https://example.com/observable/serverLoad', 'https://example.com/GlobalNetworkTeam', 'https://example.com/StorageTeam', 'https://example.com/observable/connectionCount', 'https://example.com/Event3', 'https://example.com/NetworkLink2', 'https://example.com/Service2', 'https://example.com/observableData2', 'https://example.com/Resource1Status', 'https://example.com/ManagementTeam', 'https://example.com/observable5', 'https://example.com/NetworkSupport', 'https://example.com/latencyMeasurement', 'https://example.com/NetworkAdminOrg', 'https://example.com/organization5', 'https://example.com/StreamOps', 'https://example.com/Event4', 'https://example.com/HighDegreeNode4', 'https://example.com/organization7', 'https://example.com/IntermediaryNode4', 'https://w3id.org/noria/kos/Resource/type/LoadBalancer', 'https://example.com/Locus4', 'https://example.com/NetworkAdmin', 'https://example.com/NetworkLink3', 'https://example.com/SuperNodeTraffic', 'https://example.com/observableData1', 'http://example.com/scheme/severity', 'https://w3id.org/noria/kos/Resource/LifecycleState/operational', 'https://example.com/NetworkSupportTeam']
##################################################

