2026-01-14 14:40:06,904 - INFO - ##################################################
2026-01-14 14:40:06,904 - INFO - Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_1/2025-10-21/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-17_17-28-38_Noria.ttl
2026-01-14 14:40:06,904 - INFO - Number of Nodes : 214
2026-01-14 14:40:06,905 - INFO - Number of edges : 494
2026-01-14 14:40:06,905 - INFO - cumulative number of nodes : 214
2026-01-14 14:40:06,906 - INFO - degree_histogram : [0, 44, 31, 25, 31, 26, 9, 12, 7, 7, 7, 1, 5, 0, 0, 4, 2, 1, 0, 0, 0, 0, 0, 2]
2026-01-14 14:40:06,906 - INFO - number of self loop : 0
2026-01-14 14:40:06,907 - INFO - ####  KPIs ####
2026-01-14 14:40:06,907 - INFO - DiGraph density : 0.010837611337808785
2026-01-14 14:40:06,907 - INFO - cumulative density : 0.010837611337808785
2026-01-14 14:40:06,908 - INFO - Average degree connectivity : {10: 4.5, 7: 3.1785714285714284, 6: 5.222222222222222, 5: 5.007692307692308, 3: 4.226666666666667, 4: 7.080645161290323, 1: 0.8636363636363636, 17: 2.5294117647058822, 9: 4.396825396825397, 12: 5.066666666666666, 11: 2.0, 8: 4.053571428571429, 16: 1.9375, 2: 2.0, 15: 2.5166666666666666, 23: 1.7173913043478262}
2026-01-14 14:40:06,908 - INFO - #### Subject, Object, predicate ####
2026-01-14 14:40:06,908 - INFO - ApplicationModule2,Agent3,{'label': 'applicationModuleSupportTeam', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - CustomerPortal,Server_WEB01,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - CustomerPortal,business-application,{'label': 'applicationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - CustomerPortal,high,{'label': 'applicationBusinessImportance', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Person_AliceSmith,email,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Person_AliceSmith,mailto:alice.smith@example.com,{'label': 'mbox', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Server_DB01,physical-server,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Server_DB01,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Server_DB01,Dell_PowerEdge_R740,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Server_DB01,up,{'label': 'virtualServerStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Server_DB01,Locus_Rack_A1_R12,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Server_DB01,Team_ApplicationSupport,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - DB01_Eth0,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - DB01_Eth0,physical,{'label': 'networkInterfaceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - DB01_Eth0,Server_DB01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - LyonRtr_Gi0_0_0,Router_LyonBranch,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - LyonRtr_Gi0_0_0,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - LyonRtr_Gi0_0_0,virtual,{'label': 'networkInterfaceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Router_LyonBranch,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Router_LyonBranch,VMware_ESXi,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Router_LyonBranch,virtual-router,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Router_LyonBranch,Team_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Router_LyonBranch,Locus_Rack_LYN_C3,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Room_NetworkCloset_LyonOffice,Site_LyonOffice,{'label': 'bot#hasSpace', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Log_WANLink_Degradation,Major,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Log_WANLink_Degradation,MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Log_WANLink_Degradation,Router_LyonBranch,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,153 - INFO - Link_Core01_DB01,DB01_Eth0,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Link_Core01_DB01,Core01_Gi1_0_2,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Link_Core01_DB01,Team_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - BobJohnson_CorpID,Person_BobJohnson,{'label': 'holdsAccount', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Person_BobJohnson,ticketing-system,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Person_BobJohnson,mailto:bob.johnson@example.com,{'label': 'mbox', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Log_DB01_DiskFull,Warning,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Log_DB01_DiskFull,Server_DB01,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Log_DB01_DiskFull,MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Dell_PowerEdge_R740,Org_Dell,{'label': 'productManufacturedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Log_WEB01_HighCPU,MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Log_WEB01_HighCPU,Server_WEB01,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Log_WEB01_HighCPU,Major,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Edge01_Gi0_0_1,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Edge01_Gi0_0_1,Router_Edge01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - Edge01_Gi0_0_1,physical,{'label': 'networkInterfaceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - CR_20240425_001,Server_DB01,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - CR_20240425_001,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - CR_20240425_001,DB_DiskExpansion_Procedure,{'label': 'usedProcedure', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - CR_20240425_001,Team_ApplicationSupport,{'label': 'changeRequestActorParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - CR_20240425_001,Standard,{'label': 'changeRequestType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - CR_20240425_001,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,154 - INFO - CR_20240425_001,Configuration,{'label': 'changeRequestChangeCause', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - CR_20240425_001,Person_BobJohnson,{'label': 'changeRequestPilotParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - TT_20240420_002_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - TT_20240420_002_Note1,Person_BobJohnson,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - TT_20240420_002_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - TT_20240420_002_Note1,TT_20240420_002,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - CustomerPortal_Staging,InDevelopment,{'label': 'applicationModuleStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - CustomerPortal_Staging,Bronze,{'label': 'applicationModuleSlaLevel', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - CustomerPortal_Staging,CustomerPortal,{'label': 'applicationModuleOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - CustomerPortal_Staging,Team_ApplicationSupport,{'label': 'applicationModuleAdministrationTeam', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - DiskSpaceLow,DB_DiskExpansion_Procedure,{'label': 'operationPlanPreCondition', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - Person_CharlieDavis,phone,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - Person_CharlieDavis,mailto:charlie.davis@example.com,{'label': 'mbox', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - CustomerFacingWebServices,LoadBalancer_Web,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - CustomerFacingWebServices,CustomerFacingService,{'label': 'serviceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - CustomerFacingWebServices,Team_ApplicationSupport,{'label': 'elementManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - CustomerFacingWebServices,CustomerPortal_Prod,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - VMAppProxy_Eth0,virtual,{'label': 'networkInterfaceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - VMAppProxy_Eth0,VM_AppProxy,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - VMAppProxy_Eth0,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - InternetAccessRestored,Internet_Failover_Procedure,{'label': 'operationPlanPostCondition', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - Link_Core01_LBWeb,Core01_Gi1_0_4,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - Link_Core01_LBWeb,Team_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - Link_Core01_LBWeb,LB_Web_Eth1,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - Core01_Gi1_0_4,physical,{'label': 'networkInterfaceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - Core01_Gi1_0_4,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - Core01_Gi1_0_4,Switch_Core01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,155 - INFO - Link_Edge01_Core01,Team_NetworkOperations,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - Link_Edge01_Core01,Core01_Gi1_0_1,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - Link_Edge01_Core01,Edge01_Gi0_0_1,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - Cisco_Catalyst_9300,Org_Cisco,{'label': 'productManufacturedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - CR_20240501_002_StatusChange_Completed,TicketingSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - CR_20240501_002_StatusChange_Completed,CR_20240501_002,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - CR_20240501_002_StatusChange_Completed,Informational,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - DiskSpaceNormal,DB_DiskExpansion_Procedure,{'label': 'operationPlanPostCondition', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - CR_20240501_002_StatusChange_InProgress,TicketingSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - CR_20240501_002_StatusChange_InProgress,CR_20240501_002,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - CR_20240501_002_StatusChange_InProgress,Informational,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - TT_20240420_001_Note2,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - TT_20240420_001_Note2,LocalCustomerCallBack,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - TT_20240420_001_Note2,Person_AliceSmith,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - TT_20240420_001_Note2,TT_20240420_001,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - NetworkDiagram_ParisDC,TT_20240420_001,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - TT_20240420_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - TT_20240420_001_Note1,Person_AliceSmith,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - TT_20240420_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - TT_20240420_001_Note1,TT_20240420_001,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,156 - INFO - Room_ServerRoom_ParisDC,Site_ParisDC,{'label': 'bot#hasSpace', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,157 - INFO - Log_Edge01_FailoverExecuted,MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,157 - INFO - Log_Edge01_FailoverExecuted,Router_Edge01,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,157 - INFO - Log_Edge01_FailoverExecuted,Person_AliceSmith,{'label': 'logOriginatingAgent', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,157 - INFO - Log_Edge01_FailoverExecuted,Informational,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,157 - INFO - Log_Edge01_FailoverExecuted,Internet_Failover_Procedure,{'label': 'usedProcedure', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,158 - INFO - CharlieDavis_CorpID,Person_CharlieDavis,{'label': 'holdsAccount', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,158 - INFO - CR_20240501_002_Plan,CR_20240501_002,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,158 - INFO - Locus_Rack_LYN_C3,Room_NetworkCloset_LyonOffice,{'label': 'bot#containsZone', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,158 - INFO - AliceSmith_CorpID,Person_AliceSmith,{'label': 'holdsAccount', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,158 - INFO - TrafficNormalised,DDoS_Mitigation_Procedure,{'label': 'operationPlanPostCondition', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,158 - INFO - DDoSAttackDetected,DDoS_Mitigation_Procedure,{'label': 'operationPlanPreCondition', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,158 - INFO - PrimaryLinkDown,Internet_Failover_Procedure,{'label': 'operationPlanPreCondition', 'color': 'white', 'width': 1}
2026-01-14 14:40:20,158 - INFO - #### NODES #### :161
2026-01-14 14:40:20,158 - INFO - ['Edge01_Gi0_0_0', 'Router_Edge01', 'TicketingSystem', 'infrastructure', 'CR_20240501_002', 'SoftwareUpgrade', 'VM_AppProxy', 'VMware_ESXi', 'Core01_Gi1_0_2', 'up', 'Log_Firewall_BlockedAttempt', 'Firewall_DMZ01', 'Locus_Rack_A1_R12', 'InternalConnectivity', 'ResourceFacingService', 'TT_20240420_001', 'Resolved', 'LoadBalancer_Web', 'load-balancer', 'TT_20240420_004_Note1', 'Internal', 'ontology', 'noria-0.2', 'CustomerPortal_Prod', 'Team_ApplicationSupport', 'Server_WEB01', 'TT_20240420_002', 'DeferredIntervention', 'CR_20240510_003', 'InProduction', 'physical', 'TicketingSystem_Prod', 'TT_20240420_001_StatusChange_Resolved', 'TT_20240420_004', 'Cisco_ASR_1000', 'WEB01_Eth0', 'Log_DDoS_MitigationAction', 'Team_SecurityOperations', 'Log_Edge01_InterfaceDown', 'MonitoringSystem', 'Link_Lyon_ParisWAN', 'Team_NetworkOperations', 'InternetAccess', 'MonitoringSystem_Prod', 'LB_Web_Eth0', 'Link_Core01_WEB01', 'Log_Firewall_DDoSAttempt', 'LyonRtr_Gi0_0_1', 'LB_Web_Eth1', 'doc', 'Core01_Gi1_0_1', 'Edge01_Gi0_0_2', 'Core01_Gi1_0_3', 'Switch_Core01', 'TT_20240420_003', 'Failure', 'CustomerPortal', 'Person_AliceSmith', 'Server_DB01', 'CorruptedService', 'DB01_Eth0', 'LyonRtr_Gi0_0_0', 'Router_LyonBranch', 'Room_NetworkCloset_LyonOffice', 'Site_LyonOffice', 'Log_WANLink_Degradation', 'Major', 'Link_Core01_DB01', 'BobJohnson_CorpID', 'Person_BobJohnson', 'SecurityIncident', 'P2', 'Log_DB01_DiskFull', 'Warning', 'Dell_PowerEdge_R740', 'Org_Dell', 'Diagnosis', 'InProgress', 'Gold', 'email', 'Log_WEB01_HighCPU', 'Org_VMware', 'Edge01_Gi0_0_1', 'physical-server', 'CR_20240425_001', 'TT_20240420_002_Note1', 'CustomerPortal_Staging', 'InDevelopment', 'ContractApplicationHostingServices', 'DiskSpaceLow', 'DB_DiskExpansion_Procedure', 'Person_CharlieDavis', 'phone', 'P1', 'CustomerFacingWebServices', 'Bronze', 'VMAppProxy_Eth0', 'virtual', 'InternetAccessRestored', 'Internet_Failover_Procedure', 'Link_Core01_LBWeb', 'Core01_Gi1_0_4', 'Link_Edge01_Core01', 'mailto:alice.smith@example.com', 'ticketing-system', 'InternalIntervention', 'Cisco_Catalyst_9300', 'Org_Cisco', 'CR_20240501_002_StatusChange_Completed', 'Critical', 'DiskSpaceNormal', 'CR_20240501_002_StatusChange_InProgress', 'DDoS_Mitigation_Procedure', 'TT_20240420_001_Note2', 'Informational', 'LocalCustomerCallBack', 'NetworkDiagram_ParisDC', 'Normal', 'noria-ontology-UC.png', 'TT_20240420_001_Note1', 'Standard', 'critical', 'Platinum', 'switch', 'Room_ServerRoom_ParisDC', 'Site_ParisDC', 'Log_Edge01_FailoverExecuted', 'Scheduled', 'Assistance', 'Customer', 'ImmediateIntervention', 'CharlieDavis_CorpID', 'CustomerFacingService', 'Supervision', 'Router_OS_Upgrade_Procedure', 'virtual-router', 'Configuration', 'InterruptedService', 'ManagedBackboneNetworks', 'CR_20240501_002_Plan', 'virtual-machine', 'Completed', 'mailto:charlie.davis@example.com', 'router', 'Approved', 'IllDefined', 'noria-0.3', 'firewall', 'Locus_Rack_LYN_C3', 'AliceSmith_CorpID', 'TrafficNormalised', 'PerformanceDegradation', 'DDoSAttackDetected', 'www.orange.com', 'mailto:bob.johnson@example.com', 'PrimaryLinkDown', 'accepted', 'TotalBreakdown', 'BSD-4-Clause', 'business-application', 'high']
2026-01-14 14:40:20,158 - INFO - ##################################################

2026-01-14 14:40:23,961 - INFO - ##################################################
2026-01-14 14:40:23,961 - INFO - Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_1/2025-10-21/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-21_11-47-27_Noria.ttl
2026-01-14 14:40:23,961 - INFO - Number of Nodes : 206
2026-01-14 14:40:23,961 - INFO - Number of edges : 482
2026-01-14 14:40:23,961 - INFO - cumulative number of nodes : 887
2026-01-14 14:40:23,962 - INFO - degree_histogram : [0, 69, 26, 17, 27, 15, 6, 4, 6, 6, 5, 3, 3, 4, 2, 2, 4, 1, 1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 1]
2026-01-14 14:40:23,962 - INFO - number of self loop : 0
2026-01-14 14:40:23,962 - INFO - ####  KPIs ####
2026-01-14 14:40:23,962 - INFO - DiGraph density : 0.011413686952403504
2026-01-14 14:40:23,962 - INFO - cumulative density : 0.06083648939983668
2026-01-14 14:40:23,963 - INFO - Average degree connectivity : {4: 7.685185185185185, 8: 5.645833333333333, 16: 5.078125, 10: 7.44, 5: 6.36, 7: 10.392857142857142, 3: 2.607843137254902, 1: 0.463768115942029, 9: 7.296296296296297, 2: 1.9615384615384615, 20: 4.3, 18: 5.777777777777778, 14: 2.9642857142857144, 26: 3.5, 12: 4.277777777777778, 13: 5.980769230769231, 11: 1.9696969696969697, 28: 2.392857142857143, 15: 6.066666666666666, 17: 5.882352941176471, 21: 1.4285714285714286, 6: 5.027777777777778}
2026-01-14 14:40:23,964 - INFO - #### Subject, Object, predicate ####
2026-01-14 14:40:23,964 - INFO - TT_20240422_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240422_001_Note1,Person_Bob,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240422_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240422_001_Note1,TT_20240422_001,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001_Note1,TT_20240420_001,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001_Note1,Person_Bob,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001,CustomerPortal,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001,Critical,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001,Failure,{'label': 'troubleTicketType', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001,InternetAccess,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001,ContractApplicationHostingServices,{'label': 'problemResponsibility', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001,Customer,{'label': 'troubleTicketOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,964 - INFO - TT_20240420_001,Log_Web01_HighCPU,{'label': 'documentStatusHistory', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - TT_20240420_001,Team_AppSupport,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - TT_20240420_001,InaccessibleDestination,{'label': 'troubleTicketCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - TT_20240420_001,Server_Web01,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - TT_20240420_001,P1,{'label': 'troubleTicketPriority', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - TT_20240420_001,CUid_User1,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - CR_20240510_001,Log_CR_Analytics_Success,{'label': 'documentStatusHistory', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - CR_20240510_001,AnalyticsService,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - CR_20240510_001,Team_AppSupport,{'label': 'changeRequestActorParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - CR_20240510_001,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - CR_20240510_001,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - CR_20240510_001,NetworkExtension,{'label': 'changeRequestChangeCause', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - CR_20240510_001,Person_Bob,{'label': 'changeRequestInitiatorParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - CR_20240510_001,AnalyticsDashboard,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - CR_20240510_001,Normal,{'label': 'changeRequestType', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - Log_CR_Analytics_Success,Informational,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - Log_CR_Analytics_Success,Person_Bob,{'label': 'logOriginatingAgent', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - Log_CR_Analytics_Success,AnalyticsDashboard,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - Log_CR_Analytics_Success,MonitoringPlatform,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:23,965 - INFO - Log_Audit_LoginFail,SecurityIncidentResponse,{'label': 'alarmProposedRepairAction', 'color': 'white', 'width': 1}
